"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Average price Detached houses","Average price Semi-detached houses","Average price Terraced houses","Average price Flats and maisonettes","Pivotable date"
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2007-11,1356,monthly,160960,277546,165410,132525,125357,2007-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2007-12,1126,monthly,160623,276608,164927,132208,125434,2007-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2008-01,797,monthly,161438,278459,165765,132797,126046,2008-01-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2008-02,828,monthly,159764,275635,163943,131409,124855,2008-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2008-03,691,monthly,158294,273918,162723,130094,123243,2008-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2008-04,824,monthly,156852,271939,161275,129055,121738,2008-04-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2008-05,871,monthly,156771,271423,161303,129147,121410,2008-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2008-06,881,monthly,156215,270111,160648,128799,121011,2008-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2008-07,762,monthly,153818,265656,158439,126623,119219,2008-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2008-08,641,monthly,151017,261465,155563,124291,116908,2008-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2008-09,574,monthly,148127,258594,152424,121699,114620,2008-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2008-10,661,monthly,144947,253555,149089,118962,112284,2008-10-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2008-11,514,monthly,141320,247699,145473,115735,109573,2008-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2008-12,547,monthly,137245,239301,141516,112577,106199,2008-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2009-01,388,monthly,134554,235304,138649,110187,104315,2009-01-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2009-02,375,monthly,132367,231318,136324,108270,102967,2009-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2009-03,484,monthly,130273,227775,133990,106180,102186,2009-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2009-04,594,monthly,130128,226078,133990,106182,102192,2009-04-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2009-05,640,monthly,130525,226070,134445,106755,102290,2009-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2009-06,740,monthly,133473,231055,137739,109463,103736,2009-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2009-07,786,monthly,135717,235480,140280,111505,104574,2009-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2009-08,792,monthly,138855,242050,143674,114201,106128,2009-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2009-09,802,monthly,140463,245497,145450,115470,107016,2009-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2009-10,818,monthly,141491,247751,146712,116313,107320,2009-10-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2009-11,742,monthly,141787,248536,147043,116673,107222,2009-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2009-12,957,monthly,143194,249687,148674,118291,107782,2009-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2010-01,428,monthly,142945,250667,148733,118059,106631,2010-01-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2010-02,564,monthly,143150,251572,149412,118095,106156,2010-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2010-03,599,monthly,141113,250398,147288,115882,104760,2010-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2010-04,626,monthly,141727,250555,147892,116426,105664,2010-04-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2010-05,758,monthly,141969,250951,147994,116644,106094,2010-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2010-06,809,monthly,143228,252711,149457,117959,106448,2010-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2010-07,806,monthly,144288,255887,150591,118830,106546,2010-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2010-08,788,monthly,146016,259785,152766,119992,107253,2010-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2010-09,713,monthly,146275,261639,152984,119997,107246,2010-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2010-10,721,monthly,145010,259335,151645,118802,106672,2010-10-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2010-11,603,monthly,141969,254421,148231,116240,104728,2010-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2010-12,629,monthly,140645,251673,147006,114969,104018,2010-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2011-01,454,monthly,140587,252667,146802,114696,104131,2011-01-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2011-02,462,monthly,141314,254755,147274,115271,104861,2011-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2011-03,495,monthly,140177,254281,145897,114159,103975,2011-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2011-04,662,monthly,139392,252333,145017,113671,103466,2011-04-01
